"date","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer","class"
0.889474,4,0.787234,0.038669,0.738322,0.002667,0.708959,0.297807,UP
0.889474,4,0.808511,0.036568,0.70604,0.002526,0.663905,0.310088,DOWN
0.889474,4,0.829787,0.033265,0.677031,0.002304,0.624288,0.333333,DOWN
0.889474,4,0.851064,0.034316,0.658286,0.002387,0.605127,0.346053,DOWN
0.889474,4,0.87234,0.033746,0.630616,0.002345,0.576644,0.351754,DOWN
0.889474,4,0.893617,0.034796,0.587623,0.00242,0.544278,0.387281,DOWN
0.889474,4,0.914894,0.028612,0.540018,0.001992,0.504402,0.38114,DOWN
0.889474,4,0.93617,0.032605,0.555638,0.002243,0.470223,0.51886,DOWN
0.889474,4,0.957447,0.032305,0.549985,0.002192,0.448731,0.474561,DOWN
0.889474,4,0.978723,0.043863,0.543439,0.002987,0.500259,0.505263,UP
0.889474,4,1,0.046235,0.533323,0.00312,0.493268,0.542105,UP
0.889518,5,0,0.071274,0.53496,0.004495,0.476696,0.6,UP
0.889518,5,0.021277,0.055242,0.519935,0.002831,0.457276,0.594737,UP
0.889518,5,0.042553,0.063708,0.488099,0.003756,0.512947,0.498684,UP
0.889518,5,0.06383,0.061817,0.438857,0.003108,0.496116,0.492982,UP
0.889518,5,0.085106,0.063738,0.377715,0.002214,0.454428,0.516228,UP
0.889518,5,0.106383,0.074817,0.32535,0.002009,0.416882,0.52193,UP
0.889518,5,0.12766,0.048937,0.274472,0.002009,0.375453,0.541228,UP
0.889518,5,0.148936,0.029572,0.23981,0.001764,0.354997,0.590351,DOWN
0.889518,5,0.170213,0.029723,0.220768,0.00194,0.339979,0.669737,DOWN
0.889518,5,0.191489,0.029422,0.220619,0.001907,0.330917,0.713596,DOWN
0.889518,5,0.212766,0.038729,0.247099,0.002511,0.336354,0.682456,DOWN
0.889518,5,0.234043,0.033776,0.295745,0.002206,0.355256,0.627632,DOWN
0.889518,5,0.255319,0.060646,0.395716,0.004009,0.426722,0.58114,UP
0.889518,5,0.276596,0.059085,0.500893,0.004003,0.508286,0.454386,UP
0.889518,5,0.297872,0.035547,0.554448,0.002468,0.558519,0.289035,DOWN
0.889518,5,0.319149,0.040261,0.637459,0.002838,0.635163,0.245614,UP
0.889518,5,0.340426,0.03954,0.645641,0.002773,0.663387,0.279386,DOWN
0.889518,5,0.361702,0.040261,0.626897,0.002815,0.66986,0.242982,UP
0.889518,5,0.382979,0.035697,0.628236,0.002493,0.670119,0.250439,DOWN
0.889518,5,0.404255,0.032455,0.611574,0.002252,0.654324,0.264035,DOWN
0.889518,5,0.425532,0.033535,0.598185,0.002322,0.635681,0.282895,DOWN
0.889518,5,0.446809,0.034796,0.576614,0.002414,0.629208,0.253509,DOWN
0.889518,5,0.468085,0.034676,0.563969,0.002432,0.627913,0.24386,DOWN
0.889518,5,0.489362,0.031194,0.554002,0.002202,0.619368,0.208333,DOWN
0.889518,5,0.510638,0.033956,0.545225,0.002395,0.596323,0.25,DOWN
0.889518,5,0.531915,0.029933,0.530199,0.002117,0.592439,0.21886,DOWN
0.889518,5,0.553191,0.032094,0.532728,0.002268,0.617815,0.192544,DOWN
0.889518,5,0.574468,0.030113,0.529753,0.002131,0.611859,0.211842,DOWN
0.889518,5,0.595745,0.029302,0.519786,0.002077,0.613931,0.184649,DOWN
0.889518,5,0.617021,0.029032,0.512199,0.002021,0.56318,0.234211,DOWN
0.889518,5,0.638298,0.029212,0.501934,0.002052,0.594511,0.234211,DOWN
0.889518,5,0.659574,0.033986,0.523059,0.002403,0.605645,0.23114,DOWN
0.889518,5,0.680851,0.038099,0.555192,0.002703,0.614448,0.262281,DOWN
0.889518,5,0.702128,0.035547,0.606665,0.002522,0.643708,0.232895,DOWN
0.889518,5,0.723404,0.05305,0.691163,0.003756,0.719575,0.235526,UP
0.889518,5,0.744681,0.044374,0.749331,0.00311,0.761523,0.192544,UP
0.889518,5,0.765957,0.033986,0.736388,0.002349,0.737183,0.245614,DOWN
0.889518,5,0.787234,0.032275,0.713776,0.004792,0.680476,0.148684,DOWN
0.889518,5,0.808511,0.035787,0.682089,0.002486,0.644744,0.257456,DOWN
0.889518,5,0.829787,0.035637,0.651889,0.002482,0.613154,0.287719,DOWN
0.889518,5,0.851064,0.035337,0.627641,0.002457,0.578457,0.313596,DOWN
0.889518,5,0.87234,0.032845,0.607409,0.002287,0.545572,0.374561,DOWN
0.889518,5,0.893617,0.029302,0.557126,0.002042,0.503884,0.427632,DOWN
0.889518,5,0.914894,0.02675,0.50967,0.001861,0.466598,0.430702,DOWN
0.889518,5,0.93617,0.029392,0.537935,0.002025,0.438892,0.502193,DOWN
0.889518,5,0.957447,0.029182,0.540464,0.001984,0.399793,0.490351,DOWN
0.889518,5,0.978723,0.036087,0.534662,0.002449,0.458312,0.514474,DOWN
0.889518,5,1,0.037919,0.531241,0.002555,0.433972,0.523684,DOWN
0.889562,6,0,0.052,0.526034,0.003498,0.408856,0.545614,UP
0.889562,6,0.021277,0.034676,0.50119,0.002316,0.376748,0.602193,DOWN
0.889562,6,0.042553,0.042722,0.481999,0.00286,0.442517,0.510088,UP
0.889562,6,0.06383,0.036598,0.432014,0.002451,0.42232,0.530702,DOWN
0.889562,6,0.085106,0.035727,0.367153,0.002329,0.390471,0.568421,DOWN
0.889562,6,0.106383,0.05314,0.319697,0.002009,0.348006,0.587719,UP
0.889562,6,0.12766,0.047646,0.274174,0.002009,0.318747,0.577632,UP
0.889562,6,0.148936,0.043083,0.2349,0.002009,0.293889,0.587719,UP
0.889562,6,0.170213,0.031194,0.21928,0.001672,0.279389,0.612281,DOWN
0.889562,6,0.191489,0.028732,0.218387,0.001512,0.268773,0.634211,DOWN
0.889562,6,0.212766,0.032665,0.248587,0.001955,0.26696,0.653509,DOWN
0.889562,6,0.234043,0.033355,0.289943,0.001965,0.287157,0.653509,DOWN
0.889562,6,0.255319,0.06596,0.384558,0.003644,0.361471,0.644298,UP
0.889562,6,0.276596,0.055182,0.490777,0.003668,0.438633,0.534649,UP
0.889562,6,0.297872,0.034136,0.53853,0.002331,0.500259,0.379825,DOWN
0.889562,6,0.319149,0.040261,0.618268,0.002804,0.585707,0.333772,UP
0.889562,6,0.340426,0.035877,0.629723,0.002495,0.624029,0.288158,DOWN
0.889562,6,0.361702,0.03909,0.615591,0.002725,0.636199,0.254825,UP
0.889562,6,0.382979,0.028972,0.623624,0.002036,0.642413,0.240789,DOWN
0.889562,6,0.404255,0.028942,0.610086,0.002044,0.626877,0.251316,DOWN
0.889562,6,0.425532,0.028942,0.593425,0.00204,0.613154,0.260526,DOWN
0.889562,6,0.446809,0.03894,0.584201,0.002719,0.610047,0.284211,UP
0.889562,6,0.468085,0.040261,0.579738,0.002815,0.617038,0.252193,UP
0.889562,6,0.489362,0.040261,0.575424,0.002827,0.601761,0.302632,UP
0.889562,6,0.510638,0.040261,0.566201,0.002825,0.58001,0.301316,UP
0.889562,6,0.531915,0.035307,0.55296,0.002476,0.57276,0.27193,DOWN
0.889562,6,0.553191,0.028942,0.534216,0.002046,0.581046,0.260088,DOWN
0.889562,6,0.574468,0.028942,0.526778,0.002052,0.573019,0.286404,DOWN
0.889562,6,0.595745,0.028372,0.514281,0.002009,0.525375,0.32807,DOWN
0.889562,6,0.617021,0.027831,0.501785,0.001975,0.540135,0.274561,DOWN
0.889562,6,0.638298,0.027471,0.492264,0.001957,0.549715,0.243421,DOWN
0.889562,6,0.659574,0.027591,0.495835,0.001967,0.538581,0.277193,DOWN
0.889562,6,0.680851,0.028131,0.516959,0.002007,0.545313,0.287281,DOWN
0.889562,6,0.702128,0.029933,0.555787,0.002135,0.575867,0.263596,DOWN
0.889562,6,0.723404,0.032785,0.635525,0.002308,0.629726,0.225,DOWN
0.889562,6,0.744681,0.035007,0.688634,0.002439,0.688762,0.23114,DOWN
0.889562,6,0.765957,0.029302,0.672568,0.002013,0.66986,0.220614,DOWN
0.889562,6,0.787234,0.029332,0.647575,0.002011,0.631279,0.201316,DOWN
0.889562,6,0.808511,0.029182,0.613062,0.001998,0.589591,0.205702,DOWN
0.889562,6,0.829787,0.028942,0.587771,0.001996,0.561367,0.335526,DOWN
0.889562,6,0.851064,0.028792,0.576614,0.002038,0.529001,0.380702,DOWN
0.889562,6,0.87234,0.028792,0.556977,0.002032,0.492491,0.372368,DOWN
0.889562,6,0.893617,0.027351,0.526034,0.001915,0.455205,0.420175,DOWN
0.889562,6,0.914894,0.02657,0.487652,0.001847,0.428793,0.442105,DOWN
0.889562,6,0.93617,0.028462,0.531687,0.001982,0.413257,0.508772,DOWN
0.889562,6,0.957447,0.028942,0.550729,0.001998,0.40782,0.455263,DOWN
0.889562,6,0.978723,0.050108,0.554597,0.00344,0.48291,0.457456,UP
0.889562,6,1,0.047106,0.544778,0.003193,0.461419,0.554825,UP
0.889607,7,0,0.044554,0.524993,0.002995,0.435526,0.603509,UP
0.889607,7,0.021277,0.043143,0.505356,0.002865,0.403936,0.629386,UP
0.889607,7,0.042553,0.054161,0.471288,0.003627,0.464008,0.534211,UP
0.889607,7,0.06383,0.041762,0.413419,0.00279,0.441999,0.551754,UP
0.889607,7,0.085106,0.03966,0.343499,0.00263,0.412481,0.570175,UP
0.889607,7,0.106383,0.035727,0.29277,0.002341,0.374417,0.641667,DOWN
0.889607,7,0.12766,0.034856,0.241595,0.00227,0.344899,0.675439,DOWN
0.889607,7,0.148936,0.028882,0.203808,0.001884,0.320559,0.692982,DOWN
0.889607,7,0.170213,0.029152,0.186998,0.001886,0.307354,0.717105,DOWN
0.889607,7,0.191489,0.028942,0.177031,0.001863,0.283273,0.762719,DOWN
0.889607,7,0.212766,0.028942,0.181345,0.001861,0.27421,0.772807,DOWN
0.889607,7,0.234043,0.028942,0.189081,0.001855,0.269549,0.793421,DOWN
0.889607,7,0.255319,0.029542,0.22895,0.001886,0.290264,0.774123,DOWN
0.889607,7,0.276596,0.029212,0.268819,0.001874,0.301916,0.729386,DOWN
0.889607,7,0.297872,0.036898,0.322077,0.001863,0.299068,0.725439,UP
0.889607,7,0.319149,0.098175,0.41922,0.004836,0.312273,0.628509,UP
0.889607,7,0.340426,0.084454,0.490925,0.004123,0.365096,0.650439,UP
0.889607,7,0.361702,0.085685,0.539274,0.00457,0.406266,0.639035,UP
0.889607,7,0.382979,0.098655,0.572002,0.006315,0.432936,0.650877,UP
0.889607,7,0.404255,0.07839,0.569176,0.004981,0.437079,0.664035,UP
0.889607,7,0.425532,0.072655,0.548497,0.003779,0.432677,0.62193,UP
0.889607,7,0.446809,0.058454,0.521571,0.003461,0.419731,0.664035,UP
0.889607,7,0.468085,0.076768,0.49524,0.004265,0.406007,0.672807,UP
0.889607,7,0.489362,0.101357,0.47471,0.00625,0.393578,0.637281,UP
0.889607,7,0.510638,0.095833,0.452693,0.00413,0.376748,0.633333,UP
0.889607,7,0.531915,0.091299,0.435436,0.003704,0.375453,0.659649,UP
0.889607,7,0.553191,0.082923,0.416096,0.003687,0.389177,0.651754,UP
0.889607,7,0.574468,0.085535,0.401815,0.002289,0.378301,0.659649,UP
0.889607,7,0.595745,0.09247,0.389319,0.002715,0.364837,0.664035,UP
0.889607,7,0.617021,0.093911,0.384856,0.00413,0.343863,0.659649,UP
0.889607,7,0.638298,0.068152,0.384856,0.002009,0.339461,0.664035,UP
0.889607,7,0.659574,0.041341,0.395864,0.002009,0.352667,0.659649,DOWN
0.889607,7,0.680851,0.064849,0.432758,0.002009,0.345158,0.655263,UP
0.889607,7,0.702128,0.064249,0.514877,0.003157,0.392284,0.685088,UP
0.889607,7,0.723404,0.107332,0.601755,0.00715,0.477214,0.593421,UP
0.889607,7,0.744681,0.287589,0.66141,0.019364,0.548421,0.53114,UP
0.889607,7,0.765957,0.26357,0.652931,0.017869,0.550492,0.567544,UP
0.889607,7,0.787234,0.153597,0.618268,0.009819,0.518125,0.579825,UP
0.889607,7,0.808511,0.086706,0.572002,0.005771,0.486794,0.621053,UP
0.889607,7,0.829787,0.055482,0.53734,0.003598,0.44899,0.625439,DOWN
0.889607,7,0.851064,0.042783,0.511306,0.002838,0.433713,0.627632,DOWN
0.889607,7,0.87234,0.034196,0.491818,0.002258,0.412481,0.620175,DOWN
0.889607,7,0.893617,0.10484,0.470247,0.006753,0.382185,0.635965,UP
0.889607,7,0.914894,0.047136,0.434692,0.002925,0.36173,0.65614,DOWN
0.889607,7,0.93617,0.071364,0.454924,0.003382,0.357846,0.681579,UP
0.889607,7,0.957447,0.040861,0.457007,0.002252,0.352926,0.661404,DOWN
0.889607,7,0.978723,0.056323,0.457899,0.003718,0.420508,0.592982,DOWN
0.889607,7,1,0.034586,0.430378,0.002287,0.408597,0.594737,DOWN
0.889651,1,0,0.03942,0.406427,0.002592,0.396686,0.619737,DOWN
0.889651,1,0.021277,0.030053,0.351979,0.001778,0.366908,0.628947,DOWN
0.889651,1,0.042553,0.033505,0.317465,0.0022,0.421543,0.553947,DOWN
0.889651,1,0.06383,0.029332,0.270455,0.001926,0.397204,0.593421,DOWN
0.889651,1,0.085106,0.028402,0.226123,0.001712,0.35681,0.634211,DOWN
0.889651,1,0.106383,0.029092,0.195924,0.001327,0.324961,0.634211,DOWN
0.889651,1,0.12766,0.02663,0.161559,0.001735,0.303729,0.701316,DOWN
0.889651,1,0.148936,0.025339,0.14579,0.001645,0.28405,0.739035,DOWN
0.889651,1,0.170213,0.027081,0.127343,0.001764,0.258156,0.694298,DOWN
0.889651,1,0.191489,0.016783,0.121541,0.001093,0.230451,0.689035,DOWN
0.889651,1,0.212766,0.01324,0.124963,0.00086,0.207405,0.741667,DOWN
0.889651,1,0.234043,0.017113,0.141625,0.001107,0.191611,0.763596,DOWN
0.889651,1,0.255319,0.018614,0.163047,0.001201,0.190057,0.782456,DOWN
0.889651,1,0.276596,0.018014,0.18194,0.001159,0.191093,0.779386,DOWN
0.889651,1,0.297872,0.020446,0.220321,0.001311,0.166494,0.775877,DOWN
0.889651,1,0.319149,0.022727,0.284142,0.001159,0.188503,0.834649,DOWN
0.889651,1,0.340426,0.027561,0.360607,0.001768,0.218281,0.811404,DOWN
0.889651,1,0.361702,0.029693,0.413567,0.001899,0.264112,0.765351,DOWN
0.889651,1,0.382979,0.048097,0.454032,0.001984,0.274469,0.712281,DOWN
0.889651,1,0.404255,0.059505,0.468164,0.002009,0.284309,0.681579,DOWN
0.889651,1,0.425532,0.040561,0.456858,0.002009,0.286121,0.673684,DOWN
0.889651,1,0.446809,0.037949,0.444808,0.002009,0.287934,0.681579,DOWN
0.889651,1,0.468085,0.055002,0.425766,0.002009,0.285603,0.659211,DOWN
0.889651,1,0.489362,0.044164,0.406575,0.002009,0.277317,0.616228,DOWN
0.889651,1,0.510638,0.029753,0.385748,0.001423,0.277317,0.612281,DOWN
0.889651,1,0.531915,0.029182,0.364921,0.001032,0.271362,0.592544,DOWN
0.889651,1,0.553191,0.028672,0.340226,0.000885,0.287157,0.592544,DOWN
0.889651,1,0.574468,0.02594,0.314639,0.000837,0.280166,0.601316,DOWN
0.889651,1,0.595745,0.024769,0.304969,0.000837,0.273692,0.601316,DOWN
0.889651,1,0.617021,0.023838,0.292175,0.000835,0.256603,0.601316,DOWN
0.889651,1,0.638298,0.023838,0.294704,0.000837,0.251165,0.601316,DOWN
0.889651,1,0.659574,0.024168,0.30958,0.000837,0.264371,0.601316,DOWN
0.889651,1,0.680851,0.02645,0.337846,0.000837,0.279389,0.575,DOWN
0.889651,1,0.702128,0.028071,0.409997,0.001346,0.320559,0.563158,DOWN
0.889651,1,0.723404,0.054011,0.518447,0.003648,0.414552,0.497368,UP
0.889651,1,0.744681,0.069052,0.601458,0.004686,0.494821,0.474561,UP
0.889651,1,0.765957,0.079951,0.626748,0.005434,0.508027,0.535526,UP
0.889651,1,0.787234,0.094332,0.61321,0.006346,0.488607,0.582018,UP
0.889651,1,0.808511,0.110214,0.593127,0.007374,0.467892,0.629386,UP
0.889651,1,0.829787,0.091089,0.578697,0.006055,0.440963,0.648246,UP
0.889651,1,0.851064,0.084514,0.548349,0.004666,0.419731,0.681579,UP
0.889651,1,0.87234,0.093011,0.536299,0.00441,0.408856,0.648684,UP
0.889651,1,0.893617,0.137204,0.496132,0.007576,0.383221,0.72193,UP
0.889651,1,0.914894,0.097334,0.458792,0.002289,0.348006,0.692105,UP
0.889651,1,0.93617,0.095503,0.466825,0.002009,0.324702,0.681579,UP
0.889651,1,0.957447,0.070434,0.459387,0.001971,0.315381,0.664912,UP
0.889651,1,0.978723,0.037859,0.447188,0.0022,0.368462,0.617982,DOWN
0.889651,1,1,0.033175,0.421601,0.002177,0.365873,0.622807,DOWN
0.889695,2,0,0.031014,0.400327,0.002025,0.358622,0.666228,DOWN
0.889695,2,0.021277,0.029272,0.360012,0.001901,0.33739,0.67807,DOWN
0.889695,2,0.042553,0.03957,0.336805,0.002603,0.40057,0.551316,DOWN
0.889695,2,0.06383,0.031614,0.299762,0.00205,0.380891,0.587719,DOWN
0.889695,2,0.085106,0.028942,0.262571,0.001903,0.361989,0.625,DOWN
0.889695,2,0.106383,0.029903,0.232371,0.001932,0.334283,0.634211,DOWN
0.889695,2,0.12766,0.029212,0.20604,0.001874,0.314863,0.67807,DOWN
0.889695,2,0.148936,0.029092,0.189527,0.001878,0.294407,0.720175,DOWN
0.889695,2,0.170213,0.027951,0.180006,0.001809,0.287675,0.730702,DOWN
0.889695,2,0.191489,0.028522,0.192353,0.001849,0.274728,0.746053,DOWN
0.889695,2,0.212766,0.030383,0.223445,0.001967,0.280425,0.738158,DOWN
0.889695,2,0.234043,0.035787,0.281761,0.00232,0.30347,0.701754,DOWN
0.889695,2,0.255319,0.071905,0.396311,0.004703,0.38115,0.646491,UP
0.889695,2,0.276596,0.093311,0.518447,0.006223,0.462973,0.541667,UP
0.889695,2,0.297872,0.033055,0.576614,0.002268,0.523045,0.362281,DOWN
0.889695,2,0.319149,0.03933,0.672716,0.002732,0.610823,0.310526,DOWN
0.889695,2,0.340426,0.038759,0.699643,0.002684,0.637235,0.32193,DOWN
0.889695,2,0.361702,0.038429,0.679857,0.002659,0.63102,0.304386,DOWN
0.889695,2,0.382979,0.029122,0.685659,0.002015,0.643708,0.271491,DOWN
0.889695,2,0.404255,0.029332,0.677328,0.002007,0.635163,0.213596,DOWN
0.889695,2,0.425532,0.029422,0.662898,0.002009,0.617556,0.261842,DOWN
0.889695,2,0.446809,0.029182,0.644154,0.002002,0.607198,0.233333,DOWN
0.889695,2,0.468085,0.038459,0.637459,0.002694,0.594252,0.169737,DOWN
0.889695,2,0.489362,0.048607,0.631657,0.011992,0.578716,0.075439,UP
0.889695,2,0.510638,0.057013,0.624219,0.065998,0.561626,0.05614,UP
0.889695,2,0.531915,0.029933,0.606665,0.041157,0.565769,0.135088,DOWN
0.889695,2,0.553191,0.028972,0.589408,0.07775,0.603832,0.141667,DOWN
0.889695,2,0.574468,0.029182,0.58197,0.055679,0.608752,0.141667,DOWN
0.889695,2,0.595745,0.018614,0.570366,0.160597,0.615484,0.185526,DOWN
0.889695,2,0.617021,0.0269,0.565457,0.159199,0.598912,0.185526,DOWN
0.889695,2,0.638298,0.027051,0.564118,0.037251,0.576903,0.185526,DOWN
0.889695,2,0.659574,0.027621,0.579292,0.09255,0.555153,0.185526,DOWN
0.889695,2,0.680851,0.028161,0.6205,0.251335,0.582341,0.235526,DOWN
0.889695,2,0.702128,0.035997,0.704552,0.366515,0.630243,0.220614,DOWN
0.889695,2,0.723404,0.103729,0.785481,0.006934,0.705334,0.413158,UP
0.889695,2,0.744681,0.10547,0.852276,0.006913,0.770067,0.388596,UP
0.889695,2,0.765957,0.040261,0.840524,0.002663,0.758674,0.402632,DOWN
0.889695,2,0.787234,0.036328,0.810473,0.002368,0.698861,0.461404,DOWN
0.889695,2,0.808511,0.033445,0.765992,0.002185,0.663905,0.368421,DOWN
0.889695,2,0.829787,0.030653,0.730289,0.002,0.625324,0.367544,DOWN
0.889695,2,0.851064,0.04002,0.7108,0.002648,0.601502,0.463158,DOWN
0.889695,2,0.87234,0.03936,0.678965,0.002624,0.56551,0.496491,DOWN
0.889695,2,0.893617,0.037649,0.63136,0.002518,0.535474,0.458772,DOWN
0.889695,2,0.914894,0.029032,0.567093,0.001955,0.49508,0.478947,DOWN
0.889695,2,0.93617,0.029993,0.579441,0.001996,0.460383,0.573684,DOWN
0.889695,2,0.957447,0.029272,0.576317,0.001924,0.427758,0.517544,DOWN
0.889695,2,0.978723,0.030383,0.57587,0.002011,0.491714,0.530263,DOWN
0.889695,2,1,0.030113,0.551324,0.00198,0.480062,0.516228,DOWN
0.889739,3,0,0.068242,0.551324,0.004506,0.471776,0.604825,UP
0.889739,3,0.021277,0.050528,0.535406,0.003349,0.443811,0.609211,UP
0.889739,3,0.042553,0.058244,0.505356,0.003893,0.504402,0.524561,UP
0.889739,3,0.06383,0.067101,0.457899,0.00447,0.490678,0.542982,UP
0.889739,3,0.085106,0.073376,0.395269,0.004844,0.461678,0.592544,UP
0.889739,3,0.106383,0.058845,0.344987,0.003282,0.427499,0.611404,UP
0.889739,3,0.12766,0.031494,0.29515,0.00205,0.397462,0.677632,DOWN
0.889739,3,0.148936,0.028402,0.259298,0.001847,0.380373,0.692105,DOWN
0.889739,3,0.170213,0.029422,0.239958,0.001903,0.354738,0.703947,DOWN
0.889739,3,0.191489,0.029723,0.236388,0.001911,0.347229,0.745614,DOWN
0.889739,3,0.212766,0.034226,0.266141,0.002202,0.346712,0.732018,DOWN
0.889739,3,0.234043,0.029843,0.31806,0.001942,0.373123,0.674561,DOWN
0.889739,3,0.255319,0.049478,0.42532,0.003259,0.443294,0.576316,UP
0.889739,3,0.276596,0.079801,0.545671,0.005368,0.529001,0.455702,UP
0.889739,3,0.297872,0.035817,0.614847,0.002495,0.585707,0.304386,DOWN
0.889739,3,0.319149,0.041071,0.700536,0.002894,0.66986,0.283772,UP
0.889739,3,0.340426,0.040261,0.717495,0.002821,0.694459,0.276754,DOWN
0.889739,3,0.361702,0.040261,0.703957,0.002819,0.697566,0.260088,DOWN
0.889739,3,0.382979,0.038219,0.700833,0.00264,0.704816,0.243421,DOWN
0.889739,3,0.404255,0.035037,0.68313,0.002441,0.713361,0.219737,DOWN
0.889739,3,0.425532,0.032575,0.65784,0.002273,0.688762,0.221053,DOWN
0.889739,3,0.446809,0.036117,0.648021,0.002528,0.691352,0.215789,DOWN
0.889739,3,0.468085,0.038459,0.628533,0.002696,0.683325,0.24386,DOWN
0.889739,3,0.489362,0.037709,0.619458,0.002646,0.679441,0.231579,DOWN
0.889739,3,0.510638,0.036748,0.596995,0.002584,0.661315,0.22193,DOWN
0.889739,3,0.531915,0.037919,0.58792,0.002684,0.663905,0.223246,DOWN
0.889739,3,0.553191,0.03972,0.586879,0.002821,0.684878,0.205263,DOWN
0.889739,3,0.574468,0.037589,0.577209,0.002673,0.678664,0.195175,DOWN
0.889739,3,0.595745,0.033535,0.566944,0.002385,0.664423,0.185526,DOWN
0.889739,3,0.617021,0.029002,0.556531,0.002418,0.657949,0.203947,DOWN
0.889739,3,0.638298,0.034736,0.55177,0.002468,0.648369,0.211842,DOWN
0.889739,3,0.659574,0.036448,0.567986,0.002586,0.641119,0.253509,DOWN
0.889739,3,0.680851,0.038129,0.598185,0.002703,0.638011,0.25307,DOWN
0.889739,3,0.702128,0.040951,0.671526,0.00291,0.665976,0.290789,DOWN
0.889739,3,0.723404,0.085685,0.786522,0.006039,0.73796,0.312719,UP
0.889739,3,0.744681,0.111295,0.868938,0.0077,0.811756,0.335965,UP
0.889739,3,0.765957,0.092981,0.87474,0.006363,0.793112,0.314474,UP
0.889739,3,0.787234,0.075177,0.852425,0.00516,0.74754,0.323246,UP
0.889739,3,0.808511,0.0653,0.81687,0.004514,0.697048,0.356579,UP
0.889739,3,0.829787,0.040741,0.785332,0.002833,0.659503,0.349123,DOWN
0.889739,3,0.851064,0.043293,0.764802,0.003016,0.627654,0.382456,DOWN
0.889739,3,0.87234,0.078179,0.730586,0.005393,0.599171,0.476754,UP
0.889739,3,0.893617,0.065059,0.686105,0.00447,0.567582,0.502193,UP
0.889739,3,0.914894,0.034106,0.621839,0.002351,0.527447,0.457895,DOWN
0.889739,3,0.93617,0.045274,0.63255,0.003089,0.486277,0.592105,DOWN
0.889739,3,0.957447,0.032875,0.612615,0.002221,0.455981,0.529825,DOWN
0.889739,3,0.978723,0.041281,0.599524,0.002811,0.510098,0.502632,DOWN
0.889739,3,1,0.063198,0.596102,0.004254,0.502848,0.529825,UP
0.889784,4,0,0.054912,0.574085,0.003606,0.486794,0.585526,UP
0.889784,4,0.021277,0.049117,0.558316,0.00328,0.466857,0.579386,UP
0.889784,4,0.042553,0.090309,0.541654,0.006051,0.52175,0.533772,UP
0.889784,4,0.06383,0.064069,0.487652,0.004281,0.515277,0.498684,UP
0.889784,4,0.085106,0.050739,0.42532,0.003369,0.478509,0.577193,UP
0.889784,4,0.106383,0.060016,0.373252,0.003951,0.450544,0.607456,UP
0.889784,4,0.12766,0.053861,0.315085,0.003041,0.418436,0.673684,UP
0.889784,4,0.148936,0.031074,0.278489,0.002019,0.394096,0.675,DOWN
0.889784,4,0.170213,0.037438,0.262868,0.002414,0.374417,0.738596,DOWN
0.889784,4,0.191489,0.03963,0.262571,0.00254,0.366649,0.740789,DOWN
0.889784,4,0.212766,0.040891,0.296935,0.002626,0.369757,0.764035,DOWN
0.889784,4,0.234043,0.049057,0.352574,0.003178,0.392284,0.70614,UP
0.889784,4,0.255319,0.086045,0.458792,0.005671,0.461937,0.572807,UP
0.889784,4,0.276596,0.141588,0.581821,0.009487,0.549197,0.514035,UP
0.889784,4,0.297872,0.068122,0.646087,0.004711,0.604091,0.414912,UP
0.889784,4,0.319149,0.114957,0.743826,0.007997,0.684102,0.351754,UP
0.889784,4,0.340426,0.110364,0.774621,0.00763,0.715432,0.340351,UP
0.889784,4,0.361702,0.123394,0.770306,0.00854,0.726308,0.290789,UP
0.889784,4,0.382979,0.10502,0.779381,0.007304,0.73537,0.298684,UP
0.889784,4,0.404255,0.095082,0.770158,0.006606,0.72579,0.288596,UP
0.889784,4,0.425532,0.068902,0.745909,0.004796,0.718281,0.267105,UP
0.889784,4,0.446809,0.063468,0.733859,0.004435,0.698084,0.282018,UP
0.889784,4,0.468085,0.062898,0.709908,0.004418,0.6797,0.298246,UP
0.889784,4,0.489362,0.047946,0.696965,0.003382,0.666494,0.292982,DOWN
0.889784,4,0.510638,0.055452,0.684469,0.003909,0.647851,0.299561,DOWN
0.889784,4,0.531915,0.044764,0.665129,0.003174,0.637235,0.247368,DOWN
0.889784,4,0.553191,0.069773,0.659179,0.004963,0.661056,0.253509,UP
0.889784,4,0.574468,0.064789,0.662154,0.004593,0.653288,0.266667,UP
0.889784,4,0.595745,0.061066,0.655311,0.004325,0.644744,0.250439,DOWN
0.889784,4,0.617021,0.042963,0.641029,0.003045,0.629467,0.259211,DOWN
0.889784,4,0.638298,0.053621,0.646236,0.003808,0.621958,0.29386,DOWN
0.889784,4,0.659574,0.075898,0.671824,0.005363,0.618332,0.370175,UP
0.889784,4,0.680851,0.087276,0.714073,0.006118,0.621699,0.449561,UP
0.889784,4,0.702128,0.096673,0.778786,0.006703,0.65044,0.471491,UP
0.889784,4,0.723404,0.287919,0.878459,0.019638,0.730192,0.483772,UP
0.889784,4,0.744681,0.361084,0.943618,0.024231,0.804247,0.397368,UP
0.889784,4,0.765957,0.345232,0.945552,0.023292,0.789228,0.38114,UP
0.889784,4,0.787234,0.176924,0.912824,0.012013,0.750388,0.358333,UP
0.889784,4,0.808511,0.112646,0.877417,0.007702,0.699379,0.364474,UP
0.889784,4,0.829787,0.088267,0.836358,0.006078,0.669601,0.36886,UP
