Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
991947,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.14613079,6.048710264,198389.4,270743.6782,499201,588,991297,495648.5,6151.121889999999,499998,491299,991359,495679.5,5899.391875,499851,491508,0,0,0,0,92,60,3.024355132,3.024355132,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1002254,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95951924,5.986506415,200450.8,273506.5141,500410,557,1001697,500848.5,224.1528496,501007,500690,1001278,500639.0,463.8620485,500967,500311,0,0,0,0,92,60,2.993253207,2.993253207,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1028597,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.49956494,5.833188314,205719.4,281101.8201,528137,467,1027862,513931.0,20817.22364,528651,499211,1028083,514041.5,20594.485,528604,499479,0,0,0,0,92,60,2.916594157,2.916594157,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1014432,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.74391975,5.914639917000001,202886.4,277281.5987,510537,355,1014077,507038.5,5480.784661,510914,503163,1014055,507027.5,5619.37759,511001,503054,0,0,0,0,92,60,2.957319958,2.957319958,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1024980,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56131827,5.853772757000001,204996.0,279972.3863,514237,445,1024535,512267.5,3656.449166,514853,509682,1024429,512214.5,3489.571965,514682,509747,0,0,0,0,92,60,2.9268863780000003,2.9268863780000003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1013856,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.75400057,5.918000189,202771.2,276947.5316,512817,501,1013355,506677.5,9478.766402,513380,499975,1013293,506646.5,9542.406012,513394,499899,0,0,0,0,92,60,2.959000095,2.959000095,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1003334,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.94018742,5.980062472,200666.8,274057.1257,501460,446,1002772,501386.0,902.2682528,502024,500748,1002888,501444.0,817.4154391,502022,500866,0,0,0,0,92,60,2.990031236,2.990031236,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997000,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05416249,6.018054162,199400.0,272370.5941,498772,404,996596,498298.0,1257.235857,499187,497409,996351,498175.5,1414.920669,499176,497175,0,0,0,0,92,60,3.009027081,3.009027081,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1002340,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95797833,5.985992777000001,200468.0,273503.9335,500253,580,1001760,500880.0,255.9726548,501061,500699,1001541,500770.5,88.38834765,500833,500708,0,0,0,0,92,60,2.9929963880000003,2.9929963880000003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997474,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04558314,6.015194381000001,199494.8,272249.5606,498588,615,996698,498349.0,1223.294731,499214,497484,996859,498429.5,1321.582574,499364,497495,0,0,0,0,92,60,3.0075971910000003,3.0075971910000003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1015739,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.7210878,5.907029266,203147.8,277470.2291,513283,393,1015346,507673.0,8707.312904,513830,501516,1015066,507533.0,8687.513914,513676,501390,0,0,0,0,92,60,2.953514633,2.953514633,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1013876,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.75365035,5.917883449,202775.2,276960.5473,508776,376,1013500,506750.0,3869.288307,509486,504014,1013413,506706.5,3458.459267,509152,504261,0,0,0,0,92,60,2.958941725,2.958941725,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1025021,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56061583,5.85353861,205004.2,280061.9408,514305,428,1024593,512296.5,3534.8267990000004,514796,509797,1024500,512250.0,3511.492275,514733,509767,0,0,0,0,92,60,2.926769305,2.926769305,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1004145,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.92569798,5.975232661000001,200829.0,274181.8012,501436,371,1003774,501887.0,209.3036072,502035,501739,1003330,501665.0,200.8183259,501807,501523,0,0,0,0,92,60,2.98761633,2.98761633,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
999172,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.01491635,6.004972117,199834.4,272915.9874,499972,489,998629,499314.5,1700.591809,500517,498112,998683,499341.5,1659.579615,500515,498168,0,0,0,0,92,60,3.002486058,3.002486058,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1001159,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.97916215,5.99305405,200231.8,273555.2666,500139,369,1000790,500395.0,521.8448045,500764,500026,1000534,500267.0,345.0681092,500511,500023,0,0,0,0,92,60,2.996527025,2.996527025,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997048,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05329332,6.017764441000001,199409.6,272407.1494,498633,364,996684,498342.0,1206.324169,499195,497489,996558,498279.0,1015.405338,498997,497561,0,0,0,0,92,60,3.00888222,3.00888222,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1027298,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.52169283,5.840564276,205459.6,280650.867,513745,355,1026943,513471.5,1277.741954,514375,512568,1026778,513389.0,1005.505843,514100,512678,0,0,0,0,92,60,2.920282138,2.920282138,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1006904,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.87658009,5.95886003,201380.8,275083.1491,505843,383,1006268,503134.0,4372.748335,506226,500042,1006521,503260.5,4311.230045,506309,500212,0,0,0,0,92,60,2.979430015,2.979430015,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1020080,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.64567485,5.881891616,204016.0,278717.9351,518150,421,1019554,509777.0,12712.36571,518766,500788,1019659,509829.5,12510.84028,518676,500983,0,0,0,0,92,60,2.940945808,2.940945808,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1003247,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.94174316,5.980581053,200649.4,273927.0398,501375,493,1002754,501377.0,876.8124087000001,501997,500757,1002557,501278.5,833.678895,501868,500689,0,0,0,0,92,60,2.990290527,2.990290527,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997270,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04927452,6.01642484,199454.0,272381.5247,498825,377,996674,498337.0,1223.294731,499202,497472,996637,498318.5,1559.170453,499421,497216,0,0,0,0,92,60,3.00821242,3.00821242,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029384,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48618591,5.828728637999999,205876.8,280778.5809,514918,415,1028969,514484.5,1610.082141,515623,513346,1028024,514012.0,1868.176116,515333,512691,0,0,0,0,92,60,2.914364319,2.914364319,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997309,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.0485687,6.016189566,199461.8,272377.8053,498684,448,996637,498318.5,1248.043469,499201,497436,996861,498430.5,1308.854652,499356,497505,0,0,0,0,92,60,3.008094783,3.008094783,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1005504,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.90147031,5.967156769,201100.8,274634.3509,503859,505,1004931,502465.5,2731.553496,504397,500534,1004999,502499.5,2732.967709,504432,500567,0,0,0,0,92,60,2.983578385,2.983578385,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1000555,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.99001554,5.996671847000001,200111.0,273146.0544,499351,556,999999,499999.5,75.66042559,500053,499946,999960,499980.0,169.7056275,500100,499860,0,0,0,0,92,60,2.998335924,2.998335924,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997742,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04073598,6.013578661,199548.4,272550.0665,499531,445,997287,498643.5,1884.439572,499976,497311,997120,498560.0,2016.66854,499986,497134,0,0,0,0,92,60,3.00678933,3.00678933,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029326,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48717122,5.829057072,205865.2,281198.9842,515028,347,1028979,514489.5,1597.354219,515619,513360,1028742,514371.0,1419.870417,515375,513367,0,0,0,0,92,60,2.914528536,2.914528536,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997119,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05200783,6.017335945,199423.8,272432.2098,498767,428,996605,498302.5,1262.185604,499195,497410,996657,498328.5,1347.038418,499281,497376,0,0,0,0,92,60,3.008667972,3.008667972,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045074,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22366072,5.741220239,209014.8,285471.4657,528115,349,1044578,522289.0,9429.976034,528957,515621,1044232,522116.0,8977.427694,528464,515768,0,0,0,0,92,60,2.870610119,2.870610119,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
998068,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.03484332,6.011614439,199613.6,272474.0891,499497,531,997255,498627.5,1980.606094,500028,497227,997528,498764.0,2186.3741670000004,500310,497218,0,0,0,0,92,60,3.00580722,3.00580722,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1002499,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95513013,5.985043377,200499.8,273600.6669,500748,502,1001759,500879.5,986.4139598,501577,500182,1001670,500835.0,586.8986284,501250,500420,0,0,0,0,92,60,2.992521688,2.992521688,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1002068,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96285282,5.987617607000001,200413.6,273751.2274,500480,380,1001513,500756.5,382.5447686,501027,500486,1001688,500844.0,270.11479039999995,501035,500653,0,0,0,0,92,60,2.9938088030000003,2.9938088030000003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029901,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47740802,5.825802674,205980.2,281282.3053,515134,495,1029319,514659.5,1371.080049,515629,513690,1029294,514647.0,1511.794298,515716,513578,0,0,0,0,92,60,2.912901337,2.912901337,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045315,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.21968976,5.739896586,209063.0,285441.7198,530586,624,1044623,522311.5,12584.37938,531210,513413,1044661,522330.5,12653.67585,531278,513383,0,0,0,0,92,60,2.869948293,2.869948293,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
996828,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05727768,6.019092562000001,199365.6,272339.1206,499601,424,996277,498138.5,2667.913885,500025,496252,996364,498182.0,2786.000718,500152,496212,0,0,0,0,92,60,3.0095462810000004,3.0095462810000004,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045199,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22160086,5.740533621,209039.8,285281.7495,530445,610,1044589,522294.5,12650.84742,531240,513349,1044351,522175.5,12557.50933,531055,513296,0,0,0,0,92,60,2.87026681,2.87026681,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997141,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05160955,6.017203184,199428.2,272294.8954,498609,512,996629,498314.5,1259.357177,499205,497424,996531,498265.5,1209.859703,499121,497410,0,0,0,0,92,60,3.008601592,3.008601592,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1023863,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.58047708,5.860159025,204772.6,279534.8738,511831,560,1023095,511547.5,1194.303353,512392,510703,1023302,511651.0,1046.518036,512391,510911,0,0,0,0,92,60,2.930079513,2.930079513,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
998848,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.02075992,6.006919972,199769.6,272640.0586,499331,581,998104,499052.0,1329.360749,499992,498112,998267,499133.5,1331.482069,500075,498192,0,0,0,0,92,60,3.003459986,3.003459986,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
999875,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.00225028,6.000750094,199975.0,273148.4512,499554,424,999451,499725.5,434.8706704,500033,499418,999291,499645.5,470.2260095,499978,499313,0,0,0,0,92,60,3.000375047,3.000375047,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029369,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48644072,5.828813574,205873.8,281205.0911,515165,393,1028976,514488.0,1582.504976,515607,513369,1028669,514334.5,1730.290294,515558,513111,0,0,0,0,92,60,2.914406787,2.914406787,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997095,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05244235,6.017480782000001,199419.0,272283.2452,498601,438,996657,498328.5,1232.48712,499200,497457,996416,498208.0,1175.21147,499039,497377,0,0,0,0,92,60,3.0087403910000003,3.0087403910000003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1060655,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,16.9706455,5.656881832000001,212131.0,289816.217,530761,435,1060220,530110.0,1600.889753,531242,528978,1060131,530065.5,1598.768432,531196,528935,0,0,0,0,92,60,2.8284409160000004,2.8284409160000004,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
996621,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06102821,6.020342737999999,199324.2,272213.2619,498692,512,996087,498043.5,1641.194839,499204,496883,996081,498040.5,1676.550178,499226,496855,0,0,0,0,92,60,3.010171369,3.010171369,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1010341,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.81576715,5.938589051,202068.2,275875.1328,508598,373,1009968,504984.0,6236.68181,509394,500574,1009680,504840.0,5842.116226,508971,500709,0,0,0,0,92,60,2.969294525,2.969294525,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029363,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48654265,5.828847549,205872.6,281117.7727,515136,512,1028787,514393.5,1774.130914,515648,513139,1028728,514364.0,1906.359882,515712,513016,0,0,0,0,92,60,2.914423775,2.914423775,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
999637,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.00653637,6.002178791,199927.4,273050.6396,499623,388,999249,499624.5,564.9783182,500024,499225,998867,499433.5,816.7083322999997,500011,498856,0,0,0,0,92,60,3.001089395,3.001089395,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1045088,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22342999,5.74114333,209017.6,285539.5779,528427,457,1044631,522315.5,9474.523761,529015,515616,1044500,522250.0,9452.603451,528934,515566,0,0,0,0,92,60,2.870571665,2.870571665,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
997171,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05106647,6.017022156,199434.2,272446.8678,498769,404,996666,498333.0,1187.939392,499173,497493,996677,498338.5,1322.9967880000004,499274,497403,0,0,0,0,92,60,3.008511078,3.008511078,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1029753,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47991994,5.8266399810000005,205950.6,280979.2475,515138,487,1028926,514463.0,1643.316159,515625,513301,1028806,514403.0,2209.001584,515965,512841,0,0,0,0,92,60,2.91331999,2.91331999,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
996758,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05854581,6.019515268999999,199351.6,272102.3512,498553,583,996166,498083.0,1489.166881,499136,497030,996022,498011.0,1603.71818,499145,496877,0,0,0,0,92,60,3.009757634,3.009757634,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
1011372,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.79760563,5.93253521,202274.4,276293.4498,507628,469,1010809,505404.5,3819.083725,508105,502704,1010903,505451.5,3874.238054,508191,502712,0,0,0,0,92,60,2.966267605,2.966267605,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
